Genre,Author,Title,Year
Black Lives and Anti-Racism,Emily Bernard,"Black Is the Body: Stories from My Grandmother's Time, My Mother's Time, and Mine",2019
Black Lives and Anti-Racism,Kahran and Regis Bethencourt,Glory: Magical Visions of Black Beauty,2020
Black Lives and Anti-Racism,The Black Book,35th Anniversary edition,2019
Black Lives and Anti-Racism,Black Food Matters: Racial Justice in the Wake of Food Justice,edited by Hanna Garth and Ashanté M Reese,2020
Black Lives and Anti-Racism,Black Lives Matter at School: An Uprising for Educational Justice,edited by Denisha Jones and Jesse Hagopian,2020
Black Lives and Anti-Racism,Yaba Blay,One Drop: Shifting the Lens on Race,2021
Black Lives and Anti-Racism,Charles M. Blow,The Devil You Know: A Black Power Manifesto,2021
Black Lives and Anti-Racism,Eduardo Bonilla-Silva,Racism Without Racists: Color-Blind Racism and the Persistence of Racial Inequality in America,2017
Black Lives and Anti-Racism,Keith Boykin,Race Against Time: The Politics of a Darkening America,2021
Black Lives and Anti-Racism,Andre Brock,"Jr, Distributed Blackness: African American Cybercultures",2020
Black Lives and Anti-Racism,Austin Channing Brown,I’m Still Here: Black Dignity in a World Made for Whiteness,2018
Black Lives and Anti-Racism,Tehama Lopez Bunyasi and Candis Watts Smith,Stay Woke: A People’s Guide to Making All Black Lives Matter,2019
Black Lives and Anti-Racism,Tarana Burke,Unbound: My Story of Liberation and the Birth of the Me Too Movement,2021
Black Lives and Anti-Racism,Inger Burnett-Zeigler,Nobody Knows the Trouble I've Seen: The Emotional Lives of Black Women,2021
Black Lives and Anti-Racism,Jill Louise Busby,Unfollow Me: Essays on Complicity,2021
Black Lives and Anti-Racism,Anthea Butler,White Evangelical Racism: The Politics of Morality in America,2021
Black Lives and Anti-Racism,Amber Cabral,Allies and Advocates: Creating an Inclusive and Equitable Culture,2020
Black Lives and Anti-Racism,Rebecca Carroll,Surviving the White Gaze: A Memoir,2021
Black Lives and Anti-Racism,Niambi Michele Carter,"American While Black: African Americans, Immigration, and the Limits of Citizenship",2019
Black Lives and Anti-Racism,Sheryll Cashin,"White Space, Black Hood: Opportunity Hoarding and Segregation in the Age of Inequality",2021
Black Lives and Anti-Racism,Desmond Cole,The Skin We’re In: A Year of Black Resistance and Power,2020
Black Lives and Anti-Racism,Brittney Cooper,Eloquent Rage: A Black Feminist Discovers Her Superpower,2018
Black Lives and Anti-Racism,Michael H. Cottman,"Patrice Gaines, Curtis Bunn, Nick Charles, and Keith Harriston, Say Their Names: How Black Lives Came to Matter in America",2021
Black Lives and Anti-Racism,Tiffany D. Cross,"Black Voters, White Narratives, and Saving Our Democracy",2020
Black Lives and Anti-Racism,Emma Dabiri,Don’t Touch My Hair,2019
Black Lives and Anti-Racism,Emma Dabiri,Twisted: The Tangled History of Black Hair Culture,2020
Black Lives and Anti-Racism,Emma Dabiri,What White People Can Do Next: From Allyship to Coalition,2021
Black Lives and Anti-Racism,Angela Y. Davis,Angela Davis: An Autobiography,2021
Black Lives and Anti-Racism,Kimberly Drew and Jenna Wortham,Black Futures,2020
Black Lives and Anti-Racism,Michael Eric Dyson,Entertaining Race: Performing Blackness in America,2021
Black Lives and Anti-Racism,Reni Eddo-Lodge,Why I’m No Longer Talking to White People About Race,2017
Black Lives and Anti-Racism,Crystal Byrd Farmer,The Token: Common Sense Ideas for Increasing Diversity in Your Organization,2020
Black Lives and Anti-Racism,Jelani M. Favors,Shelter in a Time of Storm: How Black Colleges Fostered Generations of Leadership and Activism,2019
Black Lives and Anti-Racism,Kondwani Fidel,The Antiracist: How to Start the Conversation about Race and Take Action,2020
Black Lives and Anti-Racism,Carolyn Finney,"Black Faces, White Spaces: Reimagining the Relationship of African Americans to the Great Outdoors",2014
Black Lives and Anti-Racism,Crystal Fleming,"How to Be Less Stupid About Race: On Racism, White Supremacy and the Racial Divide",2018
Black Lives and Anti-Racism,Cheryl Foggo,"Pourin' Down Rain: A Black Woman Claims Her Place in the Canadian West, 2nd ed.",2020
Black Lives and Anti-Racism,Clyde W. Ford,Think Black: A Memoir,2019
Black Lives and Anti-Racism,Clyde W. Ford,Of Blood and Sweat: Black Lives and the Genesis of White Power and Wealth,2022
Black Lives and Anti-Racism,Four Hundred Souls: A Community History of African America,"1619–2019, edited by Keisha N. Blain and Ibram X. Kendi",2021
Black Lives and Anti-Racism,Henry Louis Gates,"Jr., The Black Church: This Is Our Story, This Is Our Song",2021
Black Lives and Anti-Racism,Terri E. Givens,Radical Empathy: Finding a Path to Bridging Racial Divides,2021
Black Lives and Anti-Racism,Eddie S. Glaude,"Jr., Democracy in Black: How Race Still Enslaves the American Soul",2016
Black Lives and Anti-Racism,Eddie S. Glaude,Begin Again: James Baldwin’s America and its Urgent Lessons for Our Own,2020
Black Lives and Anti-Racism,Laura E. Gómez,Inventing Latinos: A New Story of American Racism,2020
Black Lives and Anti-Racism,Ed Gordon,"Conversations in Black: On Power, Politics, and Leadership",2020
Black Lives and Anti-Racism,Annette Gordon-Reed,On Juneteenth,2021
Black Lives and Anti-Racism,Kerri K. Greenidge,Black Radical: The Life and Times of William Monroe Trotter,2019
Black Lives and Anti-Racism,Farah Jasmine Griffin,Read Until You Understand: The Profound Wisdom of Black Life and Literature,2021
Black Lives and Anti-Racism,#Hashtag Activism: Networks of Race and Gender Justice,"Sarah J. Jackson, Moya Bailey, Brooke Foucault Welles, et al.",2020
Black Lives and Anti-Racism,Minda Harts,The Memo: What Women of Color Need to Know to Secure a Seat at the Table,2019
Black Lives and Anti-Racism,Wil Haygood,Colorization: One Hundred Years of Black Films in a White World,2021
Black Lives and Anti-Racism,Kristin Henning,The Rage of Innocence: How America Criminalizes Black Youth,2021
Black Lives and Anti-Racism,Marc Lamont Hill,"We Still Here: Pandemic, Policing, Protest, and Possibility",2020
Black Lives and Anti-Racism,Janell Hobson,Venus in the Dark: Blackness and Beauty in Popular Culture,2018
Black Lives and Anti-Racism,Matthew Horace,The Black and the Blue: A Cop Reveals the Crimes and Racism in America's Law Enforcement and the Search for Change,2018
Black Lives and Anti-Racism,William T. Hoston,"Toxic Silence: Race, Black Gender Identity, and Addressing the Violence against Black Transgender Women in Houston",2018
Black Lives and Anti-Racism,D.L. Hughley and Doug Moe,How Not to Get Shot: And Other Advice From White People,2018
Black Lives and Anti-Racism,D.L. Hughley and Doug Moe,How to Survive America,2021
Black Lives and Anti-Racism,Kenya Hunt,Girl Gurl Grrrl: On Womanhood and Belonging in the Age of Black Girl Magic,2020
Black Lives and Anti-Racism,Illustrated Black History: Honoring the Iconic and the Unseen,George McCalman with Oyasi Endolyn,2021
Black Lives and Anti-Racism,An Introduction to Implicit Bias: Knowledge,"Justice, and the Social Mind, edited by Erin Beeghly and Alex Madva",2020
Black Lives and Anti-Racism,Lauren Michele Jackson,White Negroes: When Cornrows Were in Vogue ... and Other Thoughts on Cultural Appropriation,2019
Black Lives and Anti-Racism,Zakiyyah Iman Jackson,Becoming Human: Matter and Meaning in an Antiblack World,2020
Black Lives and Anti-Racism,Morgan Jerkins,"This Will Be My Undoing: Living at the Intersection of Black, Female, and Feminist in",2018
Black Lives and Anti-Racism,Alice Marie Johnson,After Life: My Journey from Incarceration to Freedom,2019
Black Lives and Anti-Racism,Jessica Marie Johnson,"Wicked Flesh: Black Women, Intimacy, and Freedom in the Atlantic World",2020
Black Lives and Anti-Racism,Antonio Johnson,You Next: Reflections in Black Barbershops,2020
Black Lives and Anti-Racism,Feminista Jones,Reclaiming Our Space: How Black Feminists Are Changing the World from the Tweets to the Streets,2019
Black Lives and Anti-Racism,Solomon Jones,"Ten Lives, Ten Demands: Life and Death Stories, and a Black Activist's Blueprint",2021
Black Lives and Anti-Racism,Ibram X. Kendi,Stamped from the Beginning: The Definitive History of Racist Ideas in America,2016
Black Lives and Anti-Racism,Ibram X. Kendi,How to Be an Antiracist,2019
Black Lives and Anti-Racism,Randall Kennedy,"Say It Loud!: On Race, Law, History, and Culture",2021
Black Lives and Anti-Racism,Terry Keys,Stop Killing Us: My Story and the History of Racism in America,2020
Black Lives and Anti-Racism,Patrisse Kahn-Cullors,An Abolitionist's Handbook: 12 Steps to Changing Yourself and the World,2021
Black Lives and Anti-Racism,Robin D. G. Kelley,Black Bodies Swinging: A Historical Autopsy,2022
Black Lives and Anti-Racism,Patrisse Khan-Cullors and Asha Bandele,When They Call You a Terrorist: A Black Lives Matter Memoir,2018
Black Lives and Anti-Racism,Ruth King,Mindful of Race: Transforming Racism from the Inside Out,2018
Black Lives and Anti-Racism,Shayla Lawson,"This is Major: Notes on Diana Ross, Dark Girls, and Being Dope",2020
Black Lives and Anti-Racism,Georgina Lawton,"Raceless: In Search of Family, Identity, and the Truth about Where I Belong",2021
Black Lives and Anti-Racism,Bettina L. Love,We Want to Do More Than Survive: Abolitionist Teaching and the Pursuit of Educational Freedom,2019
Black Lives and Anti-Racism,David Lyons,The Color Line,2019
Black Lives and Anti-Racism,Rhonda V. Magee,The Inner Work of Racial Justice: Healing Ourselves and Transforming Our Communities Through Mindfulness,2019
Black Lives and Anti-Racism,Nesrine Malik,We Need New Stories: The Myths That Subvert Freedom,2021
Black Lives and Anti-Racism,Esau McCaulley,Reading While Black: African American Biblical Interpretation as an Exercise in Hope,2020
Black Lives and Anti-Racism,Dani McClain,We Live for the We: The Political Power of Black Motherhood,2019
Black Lives and Anti-Racism,Brenda Salter McNeil,Becoming Brave: Finding the Courage to Pursue Racial Justice Now,2020
Black Lives and Anti-Racism,Tessa McWatt,Shame on Me: An Anatomy of Race and Belonging,2020
Black Lives and Anti-Racism,Trimiko Melancon,"Unbought and Unbossed: Transgressive Black Women, Sexuality, and Representation",2014
Black Lives and Anti-Racism,Trimiko Melancon,Black Female Sexualities,2016
Black Lives and Anti-Racism,Resmaa Menakem,My Grandmother's Hands: Racialized Trauma and the Pathway to Mending Our Hearts and Bodies,2017
Black Lives and Anti-Racism,Tyler Merritt,"I Take My Coffee Black: Reflections on Tupac, Musical Theater, Faith, and Being Black in America",2021
Black Lives and Anti-Racism,Reuben Jonathan Miller,"Halfway Home: Race, Punishment, and the Afterlife of Mass Incarceration",2021
Black Lives and Anti-Racism,Darnell L. Moore,No Ashes in the Fire: Coming of Age Black and Free in America,2018
Black Lives and Anti-Racism,Monique W. Morris,"Sing a Rhythm, Dance a Blues: Education for the Liberation of Black and Brown Girls",2019
Black Lives and Anti-Racism,Alondra Nelson,"The Social Life of DNA: Race, Reparations, and Reconciliation After the Genome",2016
Black Lives and Anti-Racism,Safiya Umoja Noble,Algorithms of Oppression: How Search Engines Reinforce Racism,2018
Black Lives and Anti-Racism,Zach Norris,"We Keep Us Safe: Building Secure, Just, and Inclusive Communities",2020
Black Lives and Anti-Racism,Nanjala Nyabola,Travelling While Black: Essays Inspired by a Life on the Move,2021
Black Lives and Anti-Racism,Ijeoma Oluo,So You Want to Talk About Race,2018
Black Lives and Anti-Racism,Ijeoma Oluo,Mediocre: The Dangerous Legacy of White Male America,2020
Black Lives and Anti-Racism,Mary E. Jones Parrish,The Nation Must Awake: My Witness to the Tulsa Race Massacre of 1921,2021
Black Lives and Anti-Racism,Charles Person,Buses Are A Comin': Memoir of a Freedom Rider,2021
Black Lives and Anti-Racism,Yolanda Pierce,"In My Grandmother's House: Black Women, Faith, and the Stories We Inherit",2021
Black Lives and Anti-Racism,Johny Pitts,Afropean: Notes from Black Europe,2020
Black Lives and Anti-Racism,Policing the Black Man: Arrest,"Prosecution, and Imprisonment",2017
Black Lives and Anti-Racism,Derecka Purnell,"Becoming Abolitionists: Police, Protests, and the Pursuit of Freedom",2021
Black Lives and Anti-Racism,Kenrya Rankin,Anti-Racism,2020
Black Lives and Anti-Racism,Claudia Rankine,Citizen: An American Lyric,2014
Black Lives and Anti-Racism,Claudia Rankine,Just Us: An American Conversation,2020
Black Lives and Anti-Racism,Rachel Ricketts,Do Better: Spiritual Activism for Fighting and Healing from White Supremacy,2021
Black Lives and Anti-Racism,Jodi Rios,Black Lives and Spatial Matters: Policing Blackness and Practicing Freedom in Suburban St. Louis,2020
Black Lives and Anti-Racism,Victor M. Rios,Punished: Policing the Lives of Black and Latino Boys,2011
Black Lives and Anti-Racism,Dorothy Roberts,"Fatal Invention: How Science, Politics, and Big Business Re-Create Race in the Twenty-First Century",2012
Black Lives and Anti-Racism,Amber Ruffin with Lacey Lamar,You’ll Never Believe What Happened to Lacey: Stories About Racism,2021
Black Lives and Anti-Racism,Adam Rutherford,How to Argue with a Racist: What Our Genes Do,2020
Black Lives and Anti-Racism,Layla Saad,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",2020
Black Lives and Anti-Racism,Angela Saini,Superior: The Return of Race Science,2019
Black Lives and Anti-Racism,Yusef Salaam,"Better, Not Bitter: Living on Purpose in the Pursuit of Racial Justice",2021
Black Lives and Anti-Racism,Chad Sanders,Black Magic: What Black Leaders Learned from Trauma and Triumph,2021
Black Lives and Anti-Racism,Sharmila Sen,Not Quite Not White: Losing and Finding Race in America,2018
Black Lives and Anti-Racism,Leanne Betasamosake Simpson,As We Have Always Done: Indigenous Freedom Through Radical Resistance,2017
Black Lives and Anti-Racism,Clint Smith,How the Word Is Passed: A Reckoning with the History of Slavery Across America,2021
Black Lives and Anti-Racism,Mychal Denzel Smith,"Invisible Man, Got the Whole World Watching: A Young Black Man's Education",2017
Black Lives and Anti-Racism,Mychal Denzel Smith,Stakes is High: Life After the American Dream,2020
Black Lives and Anti-Racism,Raphael and Opeyemi Sofoluke,Twice as Hard: Navigating Black Stereotypes and Creating Space for Success,2021
Black Lives and Anti-Racism,Akiba Solomon and Kenrya Rankin,How We Fight White Supremacy: A Field Guide to Black Resistance,2019
Black Lives and Anti-Racism,Dianne M. Stewart,"Black Women, Black Love: America's War on African American Marriage",2020
Black Lives and Anti-Racism,Sabrina Strings,Fearing the Black Body: The Racial Origins of Fat Phobia,2019
Black Lives and Anti-Racism,Beverly Daniel Tatum,"Why Are All the Black Kids Sitting Together in the Cafeteria?: And Other Conversations about Race, 2nd ed.",2017
Black Lives and Anti-Racism,Keeanga-Yamahtta Taylor,How We Get Free: Black Feminism and the Combahee River Collective,2012
Black Lives and Anti-Racism,Keeanga-Yamahtta Taylor,From #blacklivesmatter to Black Liberation,2016
Black Lives and Anti-Racism,Keeanga-Yamahtta Taylor,Race for Profit: How Banks and the Real Estate Industry Undermined Black Homeownership,2019
Black Lives and Anti-Racism,Clifford Thompson,"What It Is: Race, Family, and One Thinking Black Man’s Blues",2019
Black Lives and Anti-Racism,Jemar Tisby,The Color of Compromise: The Truth About the American Church’s Complicity in Racism,2019
Black Lives and Anti-Racism,Jemar Tisby,How to Fight Racism: Courageous Christianity and the Journey Toward Racial Justice,2021
Black Lives and Anti-Racism,Anna Malaika Tubbs,"The Three Mothers: How the Mothers of Martin Luther King, Jr., Malcolm X, and James Baldwin Shaped a Nation",2021
Black Lives and Anti-Racism,Dawn Turner,"Three Girls from Bronzeville: A Uniquely American Memoir of Race, Fate, and Sisterhood",2021
Black Lives and Anti-Racism,Jerald Walker,How to Make a Slave and Other Essays,2020
Black Lives and Anti-Racism,Rheeda Walker,"The Unapologetic Guide to Black Mental Health: Navigate an Unequal System, Learn Tools for Emotional Wellness, and Get the Help You Deserve",2020
Black Lives and Anti-Racism,Ngugi Wa Thiong'o,The Perfect Nine: The Epic of Gĩkũyũ And Mũmbi,2020
Black Lives and Anti-Racism,Breeshia Wade,Grieving While Black: An Antiracist Take on Oppression and Sorrow,2021
Black Lives and Anti-Racism,D. Watkins,The Beast Side: Living,2016
Black Lives and Anti-Racism,D. Watkins,We Speak for Ourselves: A Word from Forgotten Black America,2019
